SentimentText,Sentiment
"Marion Davies stars remarkable comedy ""Show People"" released MGM 1928. Davies plays hick Savannah, Georgia, arrives Hollywood father (Dell Henderson). jalopy arrive hoot - Davies outrageous southern costume. Davies lands job slapstick comedy, wants, brings success. meets fellow slapstick star William Haines, immediately smitten her. Well, Davies gets job prestigious studio (""High Art Studios"") lands job stuffy period pieces. handsome fake actor (Andre Telefair) shows ropes typical pretentious Hollywood star. Davies abandons slapstick friend father good life, course learns really is. Marion Davies wonderful throughout, - outrageously - runs gamut emotions required ""serious"" actress. William Haines usual wonderful comedic self, cameos Charles Chaplin, John Gilbert, famous stars day, including director film, King Vidor. silent film ""sound effects"" sound pictures coming own. treasure film.",1
"bitten bat cave,a doctor named John Beck undergoes accelerating transformation man-bat creature.His wife assures there's nothing wrong him,it's due rabies anti-rabies drugs he's taking.The local cop thinks John responsible several gruesome murders.""The Bat People"" Jerry Jameson one hell horrible film.The script deadly dull gore nudity.This pointless piece crap mind-numbingly boring you'll scratch head total disbelief suffering it.Even design man-bat creature young Stan Winston completely pathetic unmemorable.Avoid stinker like plague.2 10.",0
"Bedknobs & Broomsticks another one Disney's masterpieces. filmed sequences animation actors actresses interacting animations. (A similar concept used Mary Poppins children Mary disappear sidewalk art.) mainly rating film child's eyes seen years. Back then, one favourite films. magical mystical, last scenes (the conflict beginning ghostly armour walking battle) favourites. also lot stop-animation used spells (ie, people turning rabbits), may little dated silly now. (Also, believe film starts slowly.) eyes child, fun film easy children put places children film. imaginative film sadly largely-forgotten today.",1
"They're showing off-network. It's well crap. bad B-movies show Sci-fi network Saturdays still fairly large pile crap. acting passable. plot writing fairly sub-standard pacing entirely slow. Every minute movie feels like part movie they're wrapping things credits - peak movie, denouement. Also, large portions cast look way old age range they're playing. whole thing predictable, boring worthy watched. Save time. It's even worth time takes watch free.",0
"Horrible waste time - bad acting, plot, directing. boring movie EVER! bad movies fun (Freddy vs. Jason), bad movies HORRIBLE. one fits latter. Bottom Line - don't waste time.",0
"seismic activity little negligible results surface. respect, IMDb's average voting score spot on.<br /><br />A Spanish film made USA third fourth rate actors giving kind ""Falcon Crest"" dimension whole affair wonderful way waste time, well wasting money backed project financially.<br /><br />The slugs involved originals Asturias, northern Spain, allowed United States, plastic ones made. However, chopping lettuce used making evening dinner-time salad contrasts rather weirdly Parisienne music well rather tatty array US forgotten hits (or misses idea responsible composing it). actors involved also rather tatty array, suitable low-budget film might categorised horrific, horrifying, horrible simple awful.<br /><br />As result, outcome negligible surface, undetected underground, attractive Chapter 17,000 Coronation Street latest news Baghdad.",0
"totally impressed Shelley Adrienne's ""Waitress"" (2007). movie confirms clear movie. Adrienne marvelously talented writer-director, original unique artist. managed show miseries everyday life absurd humor real warm optimistic humanistic tendency. Ally Sheedy steals movie terrific performance woman fallen edge. Male lead Reg Rodgers, looking like Judd Nelson, fine. also great cameo Ben Vereen. song end movie ""The Bastard Song"" written Adrienne stand optimistic eulogy: <br /><br />""It's world suffering,<br /><br />In sea pain,<br /><br />No matter much sun bring,<br /><br />You're pummeled rain...<br /><br />Don't let heartless get down,<br /><br />Don't greet heartless door,<br /><br />Don't live among heartless""",1
"atrocious waste time. plot. acting far par, used exemplar acting classes do. merely commercial rip-off earlier Universal Soldier, also scrapes bottom acting barrel. sad VD needs assert ego every years, sadder still people pay good money sit thru it. kind schlock gives Martial Arts movies bad name. comparison, makes Segall, Norris, Arnold look almost talented.<br /><br />Perhaps VD take Leslie Nielson track send-ups genre. least could laughing instead him.",0
"years, we've seen lot preposterous things done writers show go matter what, keeping ""8 Simple Rules"" going John Ritter died comes mind, probably first time cared. idea ""That 70's Show"" without Eric lesser extent Kelso ridiculous. tried cover comeback Leo increasingly outrageous story lines, always felt like bother don't main character anymore. didn't really connect, bunch unrelated stuff happening time wasn't even funny. last season felt like season much every single character, simply Eric used take lot screen time we'd smashed face stale repetitive rest characters were. Focusing gimmick Fez thoroughly uninteresting character would simply stop working, whole deal he'd say something weird nowhere, can't say stuff nowhere every second line yours. also brought standard cousin Oliver, time wasn't kid. Whenever heard somebody knock door, started praying wasn't Randy, please let Randy. deal Randy he'd really awful jokes, usually Red would say, smiling like ass totally screwing delivery Donna would stitches. think half last season Donna pretending amused. problems started earlier though: truly great show equally great concept wasn't dysfunctional family slowly got territory soap opera. Everybody started love everybody, emotional scenes dragged nausea, one usually lame joke placed somewhere divert attention watching ""As World Turns"". I'm guessing character development, come written almost clumsily moral lessons ""Family Matters"". fair, last episode, also cameo Topher Grace (a cameo show), really good, even funny either.<br /><br />By way, yet criticism Season 8: hell opening theme? use joke twice (a character singing), Fez scared hell me. Dude, don't open eyes far. first five seasons so,among best comedy ever broadcast.",1
"want watch good film women fight back sexual assault, film film want watch. social commentary woman victimized fights back. Spoiler: Rosario Dawson turns tables assailant. Instead using criminal justice system, victim resorts using vigilantism. essence nullifies judicial system. film ""The Accused"" much better film victim uses judicial system wins. ""Descent"" telling victims assault resort violence? victim better accuser? No!!!",0
